subject_id,accuracy
0806_1000_539136F,0.6440677966101694
0806_1000_U9TEJGM,0.7022900763358778
0811_1000_4LI8GO7,0.6446280991735537
0811_1000_539136F,0.7538461538461538
0811_1000_U9TEJGM,0.7633587786259542
0813_1000_539136F,0.627906976744186
0813_1000_9M4VCHG,0.6991869918699187
0813_1000_U9TEJGM,0.65625
0813_1600_539136F,0.7338709677419355
0813_1600_9M4VCHG,0.5769230769230769
0813_1600_U9TEJGM,0.7317073170731707
0816_1400_539136F,0.813953488372093
0816_1400_9M4VCHG,0.3951612903225806
0816_1400_U9TEJGM,0.64
0817_1000_539136F,0.5267175572519084
0817_1000_9M4VCHG,0.6717557251908397
0817_1000_U9TEJGM,0.7478991596638656
0818_1600_539136F,0.7651515151515151
0818_1600_9M4VCHG,0.8222222222222222
0818_1600_U9TEJGM,0.7348484848484849
0819_1400_539136F,0.5581395348837209
0819_1400_9M4VCHG,0.5436893203883495
0819_1400_U9TEJGM,0.7596899224806202
0823_1400_539136F,0.5190839694656488
0823_1400_9M4VCHG,0.9696969696969697
0823_1400_U9TEJGM,0.5772357723577236
0824_1000_539136F,0.7862595419847328
0824_1000_9M4VCHG,0.6915887850467289
0824_1000_U9TEJGM,0.7807017543859649
0824_1600_539136F,0.6564885496183206
0824_1600_9M4VCHG,0.6015625
0824_1600_U9TEJGM,0.6528925619834711
0825_1000_539136F,0.8378378378378378
0825_1000_9M4VCHG,0.5555555555555556
0825_1300_539136F,0.5887096774193549
0825_1300_9M4VCHG,0.6470588235294118
0825_1300_U9TEJGM,0.6067415730337079
0826_1000_539136F,0.7878787878787878
0826_1000_9M4VCHG,0.5511811023622047
0826_1300_539136F,0.6212121212121212
0826_1300_9M4VCHG,0.7024793388429752
0826_1300_U9TEJGM,0.5256410256410257
0827_1000_539136F,0.71875
0827_1000_9M4VCHG,0.7022900763358778
0827_1000_U9TEJGM,0.7213114754098361
0828_1300_9M4VCHG,0.3893805309734513
0828_1300_U9TEJGM,0.7972972972972973
0830_1300_539136F,0.7619047619047619
0830_1300_9M4VCHG,0.9236641221374046
0830_1300_U9TEJGM,0.6821705426356589
0831_1000_539136F,0.6183206106870229
0831_1000_9M4VCHG,0.6455696202531646
0831_1000_U9TEJGM,0.8484848484848485
0831_1300_539136F,0.823076923076923
0831_1300_9M4VCHG,0.8739495798319328
0831_1300_U9TEJGM,0.5968992248062015
0901_1000_539136F,0.568
0901_1000_9M4VCHG,0.5887096774193549
0901_1000_U9TEJGM,0.7651515151515151
0901_1300_539136F,0.8189655172413793
0901_1300_9M4VCHG,0.24193548387096775
0901_1300_U9TEJGM,0.546875
0915_1000_539136F,0.4369747899159664
0915_1000_9M4VCHG,0.8015267175572519
0915_1000_U9TEJGM,0.6463414634146342
0917_1030_539136F,0.5725190839694656
0917_1030_9M4VCHG,0.9689922480620154
0917_1030_U9TEJGM,0.7674418604651163
0920_1600_539136F,0.7578125
0920_1600_9M4VCHG,0.8046875
0920_1600_U9TEJGM,0.6585365853658537
0922_1000_539136F,0.8292682926829268
0922_1000_9M4VCHG,0.7054263565891473
0922_1000_U9TEJGM,0.7090909090909091
0923_1000_539136F,0.9389312977099237
0923_1000_9M4VCHG,0.7557251908396947
0923_1000_U9TEJGM,0.65625
0923_1600_539136F,0.7272727272727273
0923_1600_9M4VCHG,0.7846153846153846
0923_1600_U9TEJGM,0.6640625
0924_1000_539136F,0.6953125
0924_1000_9M4VCHG,0.9230769230769231
0924_1000_U9TEJGM,0.825
0924_1600_539136F,0.864406779661017
0924_1600_9M4VCHG,0.6461538461538462
0924_1600_U9TEJGM,0.6422764227642277
0927_0930_539136F,0.7938931297709924
0927_0930_U9TEJGM,0.5252525252525253
0928_1600_539136F,0.42727272727272725
0928_1600_9M4VCHG,0.7008547008547008
0928_1600_U9TEJGM,0.8387096774193549
0930_1700_539136F,0.8421052631578947
0930_1700_9M4VCHG,0.625
0930_1700_U9TEJGM,0.6991869918699187
1005_1600_539136F,0.8016528925619835
1005_1600_9M4VCHG,0.8373983739837398
1005_1600_U9TEJGM,0.8823529411764706
