subject_id,visit_number,team,user_id,n_trials,invest_rate,log_odds_invest,ev_sensitivity,ambiguity_aversion,choice_momentum,rt_mean,rt_cv,pupil_mean,pupil_cv,fixation_ratio,saccade_count
0915_1000_539136F,1.0,Team 22,539136F,119,0.453781512605042,-0.1854032233313628,-0.2916165317712955,0.20224358974358975,-0.24872198627730932,2.6486737823559894,0.35468135612889856,0.3508883411218187,3.708503411566921,0.9980449000775465,0.6302521008403361
0915_1000_9M4VCHG,1.0,Team 22,9M4VCHG,131,0.9618320610687023,3.226843994517379,0.015339888679208696,0.05747126436781613,0.14836551586551566,1.8254506999999385,0.3743220765577145,0.7414776258587501,1.8348709269218197,0.998665132836945,0.1984732824427481
0915_1000_U9TEJGM,1.0,Team 22,U9TEJGM,82,0.4024390243902439,-0.39531273664414623,0.31987953807012287,0.5143859649122807,-0.07761362712039815,2.9212910951137907,0.26304743874835446,0.11117567051395984,5.33620646488381,0.9851862416378415,3.231707317073171
0917_1030_539136F,2.0,Team 22,539136F,131,0.6335877862595419,0.5476395968887068,-0.01893116450491255,0.026162790697674465,-0.060111184624568624,1.497680074809214,0.3908607526138953,0.3165922424702385,9.87051685771135,0.9997745113613721,0.04580152671755725
0917_1030_9M4VCHG,2.0,Team 22,9M4VCHG,129,1.0,6.906754778648553,,0.0,,1.4213000844959658,0.22827364193788513,0.4216241864888356,2.1898268906907634,0.9991666597279466,0.07751937984496124
0917_1030_U9TEJGM,2.0,Team 22,U9TEJGM,129,0.6201550387596899,0.490206336563255,0.43586117188610607,0.3695187165775401,0.02535226940089408,2.5686574658913965,0.2550076112818685,0.24791730745214444,3.3693075454289962,0.9942695532324913,0.9224806201550387
0920_1600_539136F,1.0,Team 24,539136F,128,0.625,0.5108256237659907,0.14011904577515136,0.5517241379310345,-0.04114258764441169,2.4377776085937626,0.3516984908702858,0.18163908307251497,3.020628464539541,0.9981383451508945,0.375
0920_1600_9M4VCHG,1.0,Team 24,9M4VCHG,128,0.5859375,0.34719619998418855,0.08039002993921858,0.5963203463203464,0.07200650362119176,2.3729778335937226,0.3563125943255101,0.6286499982008589,2.3795128133193244,0.9988675480678892,0.2734375
0920_1600_U9TEJGM,1.0,Team 24,U9TEJGM,123,0.4959349593495935,-0.016260520871780516,0.1832673153912993,0.4761904761904762,-0.11430531252567866,2.7030794081301273,0.27021384409515736,0.3403324742113972,3.199929410099666,0.9977938268849981,0.4878048780487805
0922_1000_539136F,1.0,Team 23,539136F,123,0.8130081300813008,1.4696759700589417,0.0008845942042179164,0.21598837209302324,0.07179800603572241,1.9094734349593667,0.40258674105956244,0.34024546279934065,3.9853515884810116,0.9963131312569697,0.5365853658536586
0922_1000_9M4VCHG,1.0,Team 23,9M4VCHG,129,0.8837209302325582,2.0281482472922856,-0.3280051276810193,-0.004105090311986914,-0.05552913018872985,2.7363350333335315,0.2824335152058624,0.4926094231903511,1.6088994960385299,0.9980127557478786,0.5038759689922481
0922_1000_U9TEJGM,1.0,Team 23,U9TEJGM,110,0.6818181818181818,0.7621400520468965,0.17993365542759057,0.23506539413220218,-0.15395603608037042,3.0663686636363807,0.22202423567345408,0.359257889955179,2.1574532284264984,0.999183033179701,0.18181818181818182
0923_1000_539136F,2.0,Team 23,539136F,131,0.9541984732824428,3.036554268074247,0.10180829113917725,0.06896551724137934,0.11152489496880146,1.4625928488549524,0.32872524983972534,0.45769320823557713,5.570623827964414,0.9994904727231151,0.10687022900763359
0923_1000_9M4VCHG,2.0,Team 23,9M4VCHG,131,0.9389312977099237,2.7327428136925818,-0.25479648169680236,0.09090909090909094,0.05770904167417937,2.0202650297709943,0.27425854897871943,0.6627225508918317,1.574143882851316,1.0,0.0
0923_1000_U9TEJGM,2.0,Team 23,U9TEJGM,128,0.765625,1.1837700970084166,0.24008639562493186,-0.19696969696969702,0.034263817337034326,3.0104998546875024,0.20947024590514582,0.35037643574060107,2.684577684402579,0.9996410807167408,0.0859375
0923_1600_539136F,2.0,Team 24,539136F,121,0.743801652892562,1.0658224658451187,-0.08273336546373738,0.09237804878048783,0.13637142953843823,1.8328493090910734,0.3286844510759495,0.39136546191174926,15.875893938461262,0.9982941690662495,0.256198347107438
0923_1600_U9TEJGM,2.0,Team 24,U9TEJGM,128,0.59375,0.3794896217049037,0.10375157410923534,0.40164158686730506,-0.14208754705769364,2.369580063281404,0.28550297220916226,0.36292033066316387,2.1472151958706265,0.9993770584968957,0.171875
0924_1000_539136F,3.0,Team 22,539136F,128,0.7109375,0.8999415938726256,-0.015689968108714192,0.1821705426356589,-0.07208338223550087,1.424034958594575,0.4161194333199294,0.2678380450623964,11.341323832945061,0.9987938674689475,0.25
0924_1000_9M4VCHG,3.0,Team 22,9M4VCHG,130,0.9846153846153847,4.158883083359675,-0.036792365365763885,0.023255813953488413,-0.01921066844169521,1.6397298792316668,0.268107705070246,0.7572644174877741,2.830869645400043,0.9998952175943326,0.03076923076923077
0924_1000_U9TEJGM,3.0,Team 22,U9TEJGM,120,0.7416666666666667,1.0546491652469938,0.4098181892213031,0.3067426400759734,-0.13863799362548437,2.3572350966667726,0.24776561438856015,0.35204678226325437,2.0175553497554057,0.9915321998693217,1.7333333333333334
0924_1600_539136F,3.0,Team 24,539136F,59,0.8813559322033898,2.0053335695261136,0.08198390253818362,0.036340852130325785,0.3595387118145604,1.3593930915262948,0.28785647935830455,0.151181938321741,3.342917216300118,0.9266456091048448,6.915254237288136
0924_1600_9M4VCHG,3.0,Team 24,9M4VCHG,130,0.43846153846153846,-0.24740817331384096,0.14248951054902062,0.8390804597701149,0.06901081608407762,1.8480760307697122,0.3060518064634804,0.6969389829872326,1.7525487677662912,0.999676819877901,0.046153846153846156
0924_1600_U9TEJGM,3.0,Team 24,U9TEJGM,123,0.6341463414634146,0.550046336919272,0.15466547275025788,0.0976744186046512,-0.1301861421574559,1.9680724520328772,0.2624748967863599,0.2698999377314757,2.264463783133433,0.999196570080299,0.16260162601626016
0927_0930_539136F,1.0,Team 25,539136F,131,0.6793893129770993,0.7509667514487716,0.352012309955318,0.4772727272727273,-0.00026540866166098806,2.108331074046401,0.24588238621962152,0.5522375184001762,5.273867962628697,0.9998624578777251,0.022900763358778626
0927_0930_U9TEJGM,1.0,Team 25,U9TEJGM,99,0.37373737373737376,-0.5162164724008671,0.3720338915867259,0.1603415559772296,-0.019022731853986383,3.2053014050488304,0.2544412338816612,0.4384276157829947,1.1682499297563596,0.9971624914758415,0.9494949494949495
0928_1600_539136F,1.0,Team 26,539136F,110,0.2545454545454545,-1.0745147370890493,0.2323298925758151,0.5193210545323221,0.14177403175445413,2.419392585452773,0.32666266156764884,0.1724824076453194,17.416285764830217,0.985961806050352,3.772727272727273
0928_1600_9M4VCHG,1.0,Team 26,9M4VCHG,117,0.6153846153846154,0.47000362924573574,0.06478035362577365,0.5384615384615384,0.17577611134904964,2.8111222641036098,0.28664035295844215,0.25900459790121716,4.405511240587082,0.9968890275092633,0.7521367521367521
0928_1600_U9TEJGM,1.0,Team 26,U9TEJGM,93,0.7956989247311828,1.359626114037729,0.08580537195636069,0.3114754098360656,-0.002787943921871814,2.7503149591427625,0.37364215440521575,0.08815844704955551,5.12310385233379,0.9856899583002131,3.6451612903225805
0930_1700_539136F,2.0,Team 25,539136F,95,1.0,6.906754778648553,,0.0,,1.5378232263151164,0.25617148759161745,0.6242593324454474,2.1364409301301035,0.9991534526159414,0.22105263157894736
0930_1700_9M4VCHG,2.0,Team 25,9M4VCHG,112,0.625,0.5108256237659907,0.2967854006419127,-0.020467836257309857,-0.037481208707429776,2.546615542850174,0.2271025396927632,0.4907863223979295,1.9606070232284245,0.9993361726197371,0.11607142857142858
0930_1700_U9TEJGM,2.0,Team 25,U9TEJGM,123,0.5121951219512195,0.04879016416943205,0.47751760261417064,0.2560975609756098,0.03240385347322326,2.8528964560993804,0.24546199154395384,0.13684979937980613,3.9088950093656862,0.981769881995942,3.959349593495935
1005_1600_9M4VCHG,2.0,Team 26,9M4VCHG,123,0.8048780487804879,1.4170660197866445,0.013055208599728646,0.28915662650602414,-0.04306209551267425,2.410529104065048,0.25398487549344617,0.14125007625480493,6.55536320744527,0.9971662344919762,0.5528455284552846
1005_1600_U9TEJGM,2.0,Team 26,U9TEJGM,51,1.0,6.906754778648553,,0.0,,1.6960864862744975,0.30319462892401317,0.3548147843605141,2.213374072256075,0.9882020484501416,1.8431372549019607
