subject_id,accuracy
0806_1000_539136F,0.6016949152542372
0806_1000_U9TEJGM,0.648854961832061
0811_1000_4LI8GO7,0.6033057851239669
0811_1000_539136F,0.7384615384615385
0811_1000_U9TEJGM,0.6641221374045801
0813_1000_539136F,0.5736434108527132
0813_1000_9M4VCHG,0.6747967479674797
0813_1000_U9TEJGM,0.6484375
0813_1600_539136F,0.7419354838709677
0813_1600_9M4VCHG,0.5153846153846153
0813_1600_U9TEJGM,0.6260162601626016
0816_1400_539136F,0.8449612403100775
0816_1400_9M4VCHG,0.3709677419354839
0816_1400_U9TEJGM,0.592
0817_1000_539136F,0.5343511450381679
0817_1000_9M4VCHG,0.6641221374045801
0817_1000_U9TEJGM,0.7478991596638656
0818_1600_539136F,0.6515151515151515
0818_1600_9M4VCHG,0.7888888888888889
0818_1600_U9TEJGM,0.5909090909090909
0819_1400_539136F,0.5426356589147286
0819_1400_9M4VCHG,0.47572815533980584
0819_1400_U9TEJGM,0.7441860465116279
0823_1400_539136F,0.4351145038167939
0823_1400_9M4VCHG,0.9621212121212122
0823_1400_U9TEJGM,0.6016260162601627
0824_1000_539136F,0.7862595419847328
0824_1000_9M4VCHG,0.6635514018691588
0824_1000_U9TEJGM,0.7543859649122807
0824_1600_539136F,0.5877862595419847
0824_1600_9M4VCHG,0.640625
0824_1600_U9TEJGM,0.6611570247933884
0825_1000_539136F,0.8378378378378378
0825_1000_9M4VCHG,0.4444444444444444
0825_1300_539136F,0.5887096774193549
0825_1300_9M4VCHG,0.6722689075630253
0825_1300_U9TEJGM,0.5955056179775281
0826_1000_539136F,0.8409090909090909
0826_1000_9M4VCHG,0.48031496062992124
0826_1300_539136F,0.5909090909090909
0826_1300_9M4VCHG,0.628099173553719
0826_1300_U9TEJGM,0.47435897435897434
0827_1000_539136F,0.6953125
0827_1000_9M4VCHG,0.6335877862595419
0827_1000_U9TEJGM,0.6721311475409836
0828_1300_9M4VCHG,0.3185840707964602
0828_1300_U9TEJGM,0.7162162162162162
0830_1300_539136F,0.7619047619047619
0830_1300_9M4VCHG,0.8015267175572519
0830_1300_U9TEJGM,0.6589147286821705
0831_1000_539136F,0.5877862595419847
0831_1000_9M4VCHG,0.7215189873417721
0831_1000_U9TEJGM,0.9090909090909091
0831_1300_539136F,0.8461538461538461
0831_1300_9M4VCHG,0.7815126050420168
0831_1300_U9TEJGM,0.5658914728682171
0901_1000_539136F,0.56
0901_1000_9M4VCHG,0.6532258064516129
0901_1000_U9TEJGM,0.8484848484848485
0901_1300_539136F,0.8793103448275862
0901_1300_9M4VCHG,0.28225806451612906
0901_1300_U9TEJGM,0.53125
0915_1000_539136F,0.4369747899159664
0915_1000_9M4VCHG,0.816793893129771
0915_1000_U9TEJGM,0.6097560975609756
0917_1030_539136F,0.6106870229007634
0917_1030_9M4VCHG,0.9224806201550387
0917_1030_U9TEJGM,0.7286821705426356
0920_1600_539136F,0.75
0920_1600_9M4VCHG,0.7734375
0920_1600_U9TEJGM,0.6260162601626016
0922_1000_539136F,0.8292682926829268
0922_1000_9M4VCHG,0.6666666666666666
0922_1000_U9TEJGM,0.7
0923_1000_539136F,0.9236641221374046
0923_1000_9M4VCHG,0.7709923664122137
0923_1000_U9TEJGM,0.6171875
0923_1600_539136F,0.7520661157024794
0923_1600_9M4VCHG,0.6923076923076923
0923_1600_U9TEJGM,0.6328125
0924_1000_539136F,0.6953125
0924_1000_9M4VCHG,0.8923076923076924
0924_1000_U9TEJGM,0.775
0924_1600_539136F,0.864406779661017
0924_1600_9M4VCHG,0.45384615384615384
0924_1600_U9TEJGM,0.6585365853658537
0927_0930_539136F,0.7633587786259542
0927_0930_U9TEJGM,0.5151515151515151
0928_1600_539136F,0.3090909090909091
0928_1600_9M4VCHG,0.7094017094017094
0928_1600_U9TEJGM,0.8387096774193549
0930_1700_539136F,0.9052631578947369
0930_1700_9M4VCHG,0.6696428571428571
0930_1700_U9TEJGM,0.6910569105691057
1005_1600_539136F,0.7768595041322314
1005_1600_9M4VCHG,0.8861788617886179
1005_1600_U9TEJGM,0.9411764705882353
