accuracy,f1_score
0.0,0.0
0.9193548387096774,0.915225183107371
0.6666666666666666,0.6666666666666666
1.0,1.0
0.8,0.7809523809523808
0.75,0.8571428571428571
0.9166666666666666,0.8768115942028986
0.68,0.5504761904761906
0.6666666666666666,0.8000000000000002
0.6947368421052632,0.58879915480653
0.7,0.68
0.5384615384615384,0.4423076923076923
0.6097560975609756,0.5627822944896116
0.34146341463414637,0.29102231447846394
0.9333333333333333,0.9655172413793104
0.5641025641025641,0.5376845376845376
0.9912280701754386,0.9955947136563876
0.6075949367088608,0.4832649700818889
0.9285714285714286,0.9229813664596274
0.3333333333333333,0.5
1.0,1.0
1.0,1.0
0.0,0.0
0.6842105263157895,0.6200657894736842
0.2857142857142857,0.25396825396825395
0.9767441860465116,0.9882352941176472
0.22727272727272727,0.3703703703703703
0.6764705882352942,0.5555367709213863
0.3333333333333333,0.3630952380952381
0.5,0.5
0.7837837837837838,0.802027027027027
0.6615384615384615,0.5541420118343194
0.20930232558139536,0.34615384615384615
1.0,1.0
0.9090909090909091,0.8658008658008658
0.926829268292683,0.9183973017707129
0.8888888888888888,0.8686254643701452
1.0,1.0
0.8717948717948718,0.8837372672989111
0.7951807228915663,0.7446295821584209
0.5428571428571428,0.43314285714285716
0.6428571428571429,0.6115288220551378
0.5227272727272727,0.4348599968120716
0.9230769230769231,0.96
0.8378378378378378,0.8378378378378378
0.38028169014084506,0.3181948835872377
0.782608695652174,0.7572717137934528
0.3333333333333333,0.20238095238095238
0.8933333333333333,0.9436619718309859
0.25,0.4000000000000001
0.6363636363636364,0.5028058361391695
1.0,1.0
0.6666666666666666,0.677345537757437
0.8611111111111112,0.8225538971807629
0.8809523809523809,0.8251959011452682
0.6153846153846154,0.5651080945198592
0.9041095890410958,0.9074371915035218
0.6875,0.8148148148148148
1.0,1.0
0.9809523809523809,0.9809523809523809
0.9193548387096774,0.957983193277311
0.6666666666666666,0.5333333333333333
0.9508196721311475,0.9555275325767129
0.5925925925925926,0.5169312169312169
0.6727272727272727,0.5557312252964427
0.9629629629629629,0.9811320754716981
0.8235294117647058,0.8132352941176471
1.0,1.0
0.6075949367088608,0.4592843616066979
0.6363636363636364,0.5655832370895891
0.9423076923076923,0.9258741258741259
0.75,0.7666666666666667
0.08571428571428572,0.013533834586466165
0.7666666666666667,0.7255411255411256
1.0,1.0
0.9135802469135802,0.9548387096774194
0.75,0.8052631578947369
0.75,0.6428571428571428
0.9411764705882353,0.9500316255534472
0.9285714285714286,0.9629629629629629
