subject_id,accuracy
0811_1000_4LI8GO7,0.6198347107438017
0811_1000_U9TEJGM,0.7520661157024794
0813_1000_9M4VCHG,0.6260162601626016
0813_1000_U9TEJGM,0.7383177570093458
0816_1400_539136F,0.8046875
0816_1400_9M4VCHG,0.3739130434782609
0816_1400_U9TEJGM,0.64
0817_1000_539136F,0.5271317829457365
0817_1000_9M4VCHG,0.7421875
0817_1000_U9TEJGM,0.7345132743362832
0818_1600_539136F,0.7196969696969697
0818_1600_9M4VCHG,0.8202247191011236
0818_1600_U9TEJGM,0.7054263565891473
0819_1400_539136F,0.5658914728682171
0819_1400_9M4VCHG,0.49473684210526314
0819_1400_U9TEJGM,0.751937984496124
0823_1400_539136F,0.48854961832061067
0823_1400_9M4VCHG,0.9847328244274809
0823_1400_U9TEJGM,0.5737704918032787
0824_1000_539136F,0.7984496124031008
0824_1000_9M4VCHG,0.7075471698113207
0824_1000_U9TEJGM,0.7964601769911505
0824_1600_539136F,0.6528925619834711
0824_1600_9M4VCHG,0.609375
0824_1600_U9TEJGM,0.6446280991735537
0825_1300_9M4VCHG,0.6517857142857143
0826_1000_539136F,0.7954545454545454
0826_1000_9M4VCHG,0.6363636363636364
0826_1300_539136F,0.6136363636363636
0826_1300_9M4VCHG,0.6902654867256637
0826_1300_U9TEJGM,0.5342465753424658
0827_1000_539136F,0.6923076923076923
0827_1000_9M4VCHG,0.7131782945736435
0827_1000_U9TEJGM,0.6721311475409836
0828_1300_9M4VCHG,0.3805309734513274
0828_1300_U9TEJGM,0.8142857142857143
0830_1300_539136F,0.7833333333333333
0830_1300_9M4VCHG,0.8740157480314961
0830_1300_U9TEJGM,0.7131782945736435
0831_1000_9M4VCHG,0.6911764705882353
0831_1300_539136F,0.8837209302325582
0831_1300_9M4VCHG,0.8305084745762712
0831_1300_U9TEJGM,0.5891472868217055
0901_1000_539136F,0.5619834710743802
0901_1000_9M4VCHG,0.628099173553719
0901_1000_U9TEJGM,0.7803030303030303
0901_1300_539136F,0.8448275862068966
0901_1300_9M4VCHG,0.31451612903225806
0901_1300_U9TEJGM,0.5703125
0915_1000_539136F,0.4396551724137931
0915_1000_9M4VCHG,0.816793893129771
0915_1000_U9TEJGM,0.6493506493506493
0917_1030_539136F,0.5923076923076923
0917_1030_9M4VCHG,0.9689922480620154
0917_1030_U9TEJGM,0.7829457364341085
0920_1600_539136F,0.765625
0920_1600_9M4VCHG,0.8125
0920_1600_U9TEJGM,0.6695652173913044
0922_1000_539136F,0.8292682926829268
0922_1000_9M4VCHG,0.7109375
0922_1000_U9TEJGM,0.75
0923_1000_539136F,0.9307692307692308
0923_1000_9M4VCHG,0.7633587786259542
0923_1000_U9TEJGM,0.6666666666666666
0923_1600_539136F,0.7024793388429752
0923_1600_U9TEJGM,0.6666666666666666
0924_1000_539136F,0.6850393700787402
0924_1000_9M4VCHG,0.9291338582677166
0924_1000_U9TEJGM,0.825
0924_1600_539136F,0.864406779661017
0924_1600_9M4VCHG,0.6328125
0924_1600_U9TEJGM,0.6517857142857143
0927_0930_539136F,0.7984496124031008
0927_0930_U9TEJGM,0.5454545454545454
0928_1600_539136F,0.38461538461538464
0928_1600_9M4VCHG,0.6929824561403509
0928_1600_U9TEJGM,0.7894736842105263
0930_1700_539136F,0.9052631578947369
0930_1700_9M4VCHG,0.625
0930_1700_U9TEJGM,0.7073170731707317
1005_1600_9M4VCHG,0.8151260504201681
1005_1600_U9TEJGM,0.8461538461538461
