accuracy,f1_score
0.375,0.3968253968253968
0.8636363636363636,0.8482954545454546
0.6341463414634146,0.62480539699014
0.6,0.5893333333333334
0.9210526315789473,0.8832011535688536
0.775,0.7853510895883777
0.4634146341463415,0.4342523860021209
0.6060606060606061,0.5861445598553789
0.5813953488372093,0.5791301721534279
0.875,0.8166666666666667
0.9285714285714286,0.8941798941798941
0.5121951219512195,0.4915572232645403
0.7142857142857143,0.5952380952380952
0.3953488372093023,0.3933856840833585
0.6136363636363636,0.5185659411011524
0.7948717948717948,0.7267399267399267
0.8863636363636364,0.8756845564074479
0.8,0.7365079365079364
0.5581395348837209,0.5479033851126875
0.5813953488372093,0.5813953488372093
0.40625,0.3337820512820513
0.9534883720930233,0.9463178294573642
0.6136363636363636,0.5936965281227576
1.0,1.0
0.6363636363636364,0.5606060606060606
0.813953488372093,0.7304710793082887
0.6756756756756757,0.6528066528066528
0.631578947368421,0.6441387559808612
0.41025641025641024,0.4017037675574261
0.6136363636363636,0.6142353770260747
0.75,0.6937229437229437
1.0,1.0
0.0,0.0
0.7560975609756098,0.6718931475029035
0.7567567567567568,0.735807577912841
0.56,0.5013333333333333
1.0,1.0
0.6666666666666666,0.6640088593576966
0.6590909090909091,0.5599533027039241
0.5384615384615384,0.5360323886639676
0.42857142857142855,0.4697802197802198
0.8,0.711111111111111
0.7441860465116279,0.7007800654012679
0.8536585365853658,0.7862644415917843
0.6578947368421053,0.6528594212804739
0.875,0.8166666666666668
0.6829268292682927,0.5542594556380347
0.9512195121951219,0.9274390243902438
0.6744186046511628,0.675123326286117
0.5116279069767442,0.3935599284436494
0.7727272727272727,0.7473494247687796
1.0,1.0
0.9534883720930233,0.9307862679955704
1.0,1.0
0.6190476190476191,0.6190476190476192
0.6829268292682927,0.6209469153515065
0.5476190476190477,0.45572412856803446
0.9318181818181818,0.8989304812834225
0.9743589743589743,0.9617049617049617
0.43902439024390244,0.539759112620404
0.8095238095238095,0.7898809523809524
0.5405405405405406,0.5426086251292552
1.0,1.0
0.4642857142857143,0.4574273521641943
0.5681818181818182,0.41172595520421607
1.0,1.0
0.6976744186046512,0.6998022232830935
0.7045454545454546,0.6028227480282274
0.6585365853658537,0.6388765705838877
0.5675675675675675,0.5611325611325612
0.925,0.9179999999999999
0.9545454545454546,0.9323467230443974
0.7096774193548387,0.7030885380919697
0.9767441860465116,0.9882352941176472
0.9545454545454546,0.9323467230443974
0.925,0.888961038961039
0.8205128205128205,0.7396171903214157
0.6410256410256411,0.5822281167108753
0.6046511627906976,0.45567913717559827
1.0,1.0
0.8571428571428571,0.8200772200772202
1.0,1.0
0.5476190476190477,0.5229058846080124
0.75,0.6696428571428571
0.8372093023255814,0.832304121228047
0.6875,0.6875
0.5142857142857142,0.6266277939747327
0.6216216216216216,0.5382382382382381
0.9230769230769231,0.9230769230769231
1.0,1.0
0.7567567567567568,0.6746226746226746
0.5365853658536586,0.5388780789477653
0.9743589743589743,0.9617049617049617
1.0,1.0
