accuracy,f1_score
0.5728155339805825,0.5807356206846896
0.48484848484848486,0.45095693779904306
0.5607476635514018,0.577927048706951
0.5227272727272727,0.5296740994854203
0.5641025641025641,0.5658637658637659
0.5238095238095238,0.46323508100744853
0.6166666666666667,0.5808608058608058
0.6458333333333334,0.6228354978354979
0.6442307692307693,0.6406302131603336
0.5625,0.5385174418604651
0.5737704918032787,0.63927965759509
0.7083333333333334,0.737547010515005
0.3763440860215054,0.3662198017036727
0.4895833333333333,0.5005769230769231
0.4673913043478261,0.40975801691914226
0.6447368421052632,0.6217725163973765
0.7333333333333333,0.7090909090909092
0.47368421052631576,0.35560053981106615
0.7192982456140351,0.7128496917970601
0.8571428571428571,0.8503401360544218
0.532258064516129,0.4309014653342308
0.575,0.5769181173436493
0.7037037037037037,0.6991181657848325
0.4264705882352941,0.362565715941549
1.0,1.0
0.26666666666666666,0.11228070175438595
0.6875,0.6711338388291306
0.6804123711340206,0.6523998207082027
0.6428571428571429,0.625659189295553
0.5803571428571429,0.5810624249699881
0.6612903225806451,0.646279015362221
0.6612903225806451,0.6570786797279591
0.8333333333333334,0.8333333333333334
0.5714285714285714,0.5142857142857143
0.4,0.36666666666666664
0.6344086021505376,0.632130490249681
0.5454545454545454,0.5278118108306787
0.3888888888888889,0.4808621330360461
0.6923076923076923,0.6864630467571644
0.4,0.4
0.7023809523809523,0.6951920864964344
0.5151515151515151,0.5115765954475631
0.6333333333333333,0.6515527950310559
0.6666666666666666,0.6136363636363635
0.6916666666666667,0.7033621825693628
0.5434782608695652,0.5253718989262639
0.7538461538461538,0.7474682180564534
0.6304347826086957,0.6331295289855072
0.7872340425531915,0.7721631205673758
0.6024096385542169,0.5949247460482899
0.5172413793103449,0.5229304539649368
0.6666666666666666,0.6685366993922394
0.5,0.5151515151515151
0.7049180327868853,0.7182669789227166
0.8461538461538461,0.8461538461538461
0.5074626865671642,0.48979421550528285
0.5797101449275363,0.5585077216035412
0.6363636363636364,0.6611570247933884
0.65625,0.643687707641196
0.7962962962962963,0.8055238336928477
0.2777777777777778,0.12077294685990338
0.47297297297297297,0.435533894550288
0.5135135135135135,0.45545033524573164
0.6944444444444444,0.740869469270661
0.6724137931034483,0.6670177938883209
0.45,0.46096866096866096
0.4,0.5714285714285714
0.7948717948717948,0.7750582750582751
0.5972222222222222,0.5765107212475633
0.7230769230769231,0.7258356444314699
0.7352941176470589,0.734375
0.7419354838709677,0.7379739671760045
0.7073170731707317,0.6990161918425907
0.53125,0.5296730873575691
0.8181818181818182,0.827922077922078
0.7,0.6471243042671614
0.5726495726495726,0.5974820974820975
0.425,0.43258956631049655
0.4838709677419355,0.4774193548387097
0.5813953488372093,0.560077519379845
1.0,1.0
0.5882352941176471,0.6565914903510811
0.8181818181818182,0.8230103230103231
0.42857142857142855,0.2571428571428571
0.3181818181818182,0.29700734048560135
0.5625,0.5465587044534412
0.5535714285714286,0.5444606413994169
0.5454545454545454,0.5299542741997985
0.40384615384615385,0.3582645226713023
0.5714285714285714,0.5254355400696864
0.5925925925925926,0.5993358876117497
0.875,0.9333333333333333
0.5416666666666666,0.5039665131242231
0.6216216216216216,0.6024331658660016
0.7307692307692307,0.7337749969328916
0.6052631578947368,0.6149994436408145
0.5,0.6666666666666666
