subject_id,accuracy
0806_1000_539136F,0.6610169491525424
0806_1000_U9TEJGM,0.6946564885496184
0811_1000_4LI8GO7,0.6528925619834711
0811_1000_539136F,0.7230769230769231
0811_1000_U9TEJGM,0.7633587786259542
0813_1000_539136F,0.6589147286821705
0813_1000_9M4VCHG,0.6747967479674797
0813_1000_U9TEJGM,0.6171875
0813_1600_539136F,0.7258064516129032
0813_1600_9M4VCHG,0.5923076923076923
0813_1600_U9TEJGM,0.6097560975609756
0816_1400_539136F,0.8217054263565892
0816_1400_9M4VCHG,0.4112903225806452
0816_1400_U9TEJGM,0.6
0817_1000_539136F,0.549618320610687
0817_1000_9M4VCHG,0.6106870229007634
0817_1000_U9TEJGM,0.7647058823529411
0818_1600_539136F,0.6893939393939394
0818_1600_9M4VCHG,0.8333333333333334
0818_1600_U9TEJGM,0.7272727272727273
0819_1400_539136F,0.5813953488372093
0819_1400_9M4VCHG,0.5533980582524272
0819_1400_U9TEJGM,0.7364341085271318
0823_1400_539136F,0.48854961832061067
0823_1400_9M4VCHG,0.9696969696969697
0823_1400_U9TEJGM,0.5121951219512195
0824_1000_539136F,0.7862595419847328
0824_1000_9M4VCHG,0.6635514018691588
0824_1000_U9TEJGM,0.7105263157894737
0824_1600_539136F,0.549618320610687
0824_1600_9M4VCHG,0.6484375
0824_1600_U9TEJGM,0.628099173553719
0825_1000_539136F,0.918918918918919
0825_1000_9M4VCHG,0.4444444444444444
0825_1300_539136F,0.5887096774193549
0825_1300_9M4VCHG,0.6134453781512605
0825_1300_U9TEJGM,0.6067415730337079
0826_1000_539136F,0.803030303030303
0826_1000_9M4VCHG,0.5511811023622047
0826_1300_539136F,0.6060606060606061
0826_1300_9M4VCHG,0.7107438016528925
0826_1300_U9TEJGM,0.5
0827_1000_539136F,0.7421875
0827_1000_9M4VCHG,0.6564885496183206
0827_1000_U9TEJGM,0.7213114754098361
0828_1300_9M4VCHG,0.39823008849557523
0828_1300_U9TEJGM,0.7702702702702703
0830_1300_539136F,0.7142857142857143
0830_1300_9M4VCHG,0.9389312977099237
0830_1300_U9TEJGM,0.6821705426356589
0831_1000_539136F,0.5801526717557252
0831_1000_9M4VCHG,0.6455696202531646
0831_1000_U9TEJGM,0.9242424242424242
0831_1300_539136F,0.8
0831_1300_9M4VCHG,0.907563025210084
0831_1300_U9TEJGM,0.6046511627906976
0901_1000_539136F,0.584
0901_1000_9M4VCHG,0.6048387096774194
0901_1000_U9TEJGM,0.7954545454545454
0901_1300_539136F,0.7672413793103449
0901_1300_9M4VCHG,0.22580645161290322
0901_1300_U9TEJGM,0.5
0915_1000_539136F,0.453781512605042
0915_1000_9M4VCHG,0.7633587786259542
0915_1000_U9TEJGM,0.6341463414634146
0917_1030_539136F,0.5877862595419847
0917_1030_9M4VCHG,0.9689922480620154
0917_1030_U9TEJGM,0.751937984496124
0920_1600_539136F,0.7265625
0920_1600_9M4VCHG,0.8359375
0920_1600_U9TEJGM,0.6504065040650406
0922_1000_539136F,0.8455284552845529
0922_1000_9M4VCHG,0.7131782945736435
0922_1000_U9TEJGM,0.6636363636363637
0923_1000_539136F,0.9541984732824428
0923_1000_9M4VCHG,0.8244274809160306
0923_1000_U9TEJGM,0.5859375
0923_1600_539136F,0.71900826446281
0923_1600_9M4VCHG,0.7846153846153846
0923_1600_U9TEJGM,0.6171875
0924_1000_539136F,0.703125
0924_1000_9M4VCHG,0.8769230769230769
0924_1000_U9TEJGM,0.8083333333333333
0924_1600_539136F,0.8983050847457628
0924_1600_9M4VCHG,0.6384615384615384
0924_1600_U9TEJGM,0.6585365853658537
0927_0930_539136F,0.8244274809160306
0927_0930_U9TEJGM,0.5454545454545454
0928_1600_539136F,0.45454545454545453
0928_1600_9M4VCHG,0.7094017094017094
0928_1600_U9TEJGM,0.8387096774193549
0930_1700_539136F,0.968421052631579
0930_1700_9M4VCHG,0.6517857142857143
0930_1700_U9TEJGM,0.6910569105691057
1005_1600_539136F,0.7851239669421488
1005_1600_9M4VCHG,0.8211382113821138
1005_1600_U9TEJGM,0.8627450980392157
