accuracy,f1_score
0.47368421052631576,0.41885964912280704
0.6590909090909091,0.7175993343041399
0.4523809523809524,0.4822968865522057
0.4883720930232558,0.5082687338501292
0.5454545454545454,0.525152267087751
0.7727272727272727,0.7914862914862915
0.6585365853658537,0.6932336742722266
0.5581395348837209,0.5764360344744571
0.6341463414634146,0.5300327630141973
0.4090909090909091,0.39431818181818185
0.3170731707317073,0.25933781076941204
0.4883720930232558,0.46032231742146057
0.625,0.5
0.4146341463414634,0.24306139613120267
0.46511627906976744,0.46453645931808146
0.5116279069767442,0.5126936398584098
0.5789473684210527,0.5789473684210527
0.4090909090909091,0.5119724025974026
0.8461538461538461,0.8015607580824972
0.6590909090909091,0.7175993343041399
0.4883720930232558,0.4659322725418197
0.7352941176470589,0.7318076166636867
0.47619047619047616,0.47619047619047616
0.4090909090909091,0.4541493365022777
1.0,1.0
0.5641025641025641,0.5318626028059991
0.5909090909090909,0.5909090909090909
0.7941176470588235,0.7981545559400232
0.6842105263157895,0.7131578947368421
0.6511627906976745,0.7052875750907037
0.6829268292682927,0.6482740237238437
0.47619047619047616,0.4797619047619047
0.4166666666666667,0.42074592074592077
1.0,1.0
0.5714285714285714,0.5499999999999999
0.5789473684210527,0.5108984582668793
0.6363636363636364,0.5185185185185185
0.7045454545454546,0.7890909090909091
0.6511627906976745,0.6511627906976745
0.5909090909090909,0.5187165775401069
0.75,0.8357142857142856
0.39285714285714285,0.22161172161172163
0.5348837209302325,0.6122121663420781
0.2727272727272727,0.35975135975135974
0.45,0.45
0.7368421052631579,0.6931845743390735
0.5714285714285714,0.5714285714285714
0.5,0.4497869750456482
0.5116279069767442,0.6211513534121235
0.7441860465116279,0.7335933362222542
0.46511627906976744,0.33253526496378194
0.6551724137931034,0.6130268199233717
0.8409090909090909,0.8305274971941639
0.5348837209302325,0.4970009470693465
0.15789473684210525,0.15789473684210525
0.6363636363636364,0.6502164502164501
0.47619047619047616,0.38726790450928383
0.4878048780487805,0.4057156935205716
0.75,0.7261538461538461
0.43243243243243246,0.27740948495665474
0.5,0.6666666666666666
0.5116279069767442,0.4976664406238781
0.4146341463414634,0.38989042064333684
0.6590909090909091,0.7213438735177866
0.6666666666666666,0.7111111111111112
0.6136363636363636,0.5185659411011524
0.9302325581395349,0.9638554216867469
0.6428571428571429,0.6524064171122995
0.5116279069767442,0.5571265774701388
0.7209302325581395,0.7779297765617875
0.6585365853658537,0.6721714092140921
0.575,0.5693903205531112
0.3953488372093023,0.44237726098191216
0.5945945945945946,0.531692818137831
0.7906976744186046,0.7973141862915677
0.6363636363636364,0.6877005347593582
0.38095238095238093,0.38095238095238093
0.4878048780487805,0.49033892936331963
0.5581395348837209,0.6997570288094411
0.3488372093023256,0.366687066503468
0.6666666666666666,0.5870098039215685
0.8372093023255814,0.8814094432699083
0.6666666666666666,0.66578073089701
0.5882352941176471,0.5882352941176471
0.4772727272727273,0.6461538461538462
0.5116279069767442,0.4938493310586333
0.7045454545454546,0.7068645640074211
0.6666666666666666,0.61247947454844
0.2647058823529412,0.3394705362251001
0.6153846153846154,0.6194484760522496
0.5161290322580645,0.37336993822923814
0.84375,0.9152542372881356
0.41025641025641024,0.40636884539323564
0.8292682926829268,0.7919623677842129
0.4523809523809524,0.45710452093430815
0.5238095238095238,0.44047619047619047
0.3157894736842105,0.48
