Fast,Slow
0.05695340850498931,0.11623986437090617
0.026354659865824036,0.031684849846331235
1.1719909860232185,0.308109142099105
0.1113213184924711,0.024949926626112923
0.08885040105881253,0.08893276379322206
1.2829496753118912,0.18290762913892086
