rt_group,Behavior_shapley,Behavior_pct,Physio_shapley,Physio_pct,Gaze_shapley,Gaze_pct,EEG_shapley,EEG_pct,full_accuracy
Fast,0.17039046158138188,71.3414957593197,-0.007472507252942627,-3.128695348023768,0.06055204038261608,25.352787310287923,0.015367808965247474,6.434412278416144,0.7388378036763028
Slow,0.1011294679210288,51.411592124376085,0.00819287712461845,4.165045715309543,0.07306379415887432,37.14373329135582,0.014319435826833427,7.279628868958543,0.696705575031355
