rt_group,modality,shapley_pct,fusion_pct
Fast,Behavior,71.3414957593197,94.3717371337058
Fast,Physio,-3.128695348023768,0.93804020084085
Fast,Gaze,25.352787310287923,4.51347610974224
Fast,EEG,6.434412278416144,0.17674655571107
Slow,Behavior,51.411592124376085,46.14671900864732
Slow,Physio,4.165045715309543,1.36093451021467
Slow,Gaze,37.14373329135582,52.13397040291869
Slow,EEG,7.279628868958543,0.35837607821931
