modality,shapley_pct,fusion_pct
Behavior,67.7959379242604,70.16726810942001
Physio,-1.681513451424937,1.4047117327268535
Gaze,27.518009418373506,27.97486008691541
EEG,6.367566108791037,0.4531600709377233
