accuracy,f1_score
0.6407766990291263,0.500488309300856
0.3939393939393939,0.256198347107438
0.7663551401869159,0.664985412648964
0.6363636363636364,0.494949494949495
0.5897435897435898,0.43755169561621177
0.40476190476190477,0.23325262308313158
0.5083333333333333,0.342633517495396
0.5625,0.40499999999999997
0.5769230769230769,0.453525641025641
0.609375,0.4694452300150829
0.8278688524590164,0.7796074395353966
0.7916666666666666,0.7332870155936391
0.3763440860215054,0.20581317204301075
0.65625,0.5200471698113208
0.45652173913043476,0.29980532121998704
0.618421052631579,0.47261446298673515
0.6571428571428571,0.5211822660098522
0.42105263157894735,0.24951267056530213
0.6140350877192983,0.46720061022120524
0.7142857142857143,0.5952380952380952
0.5161290322580645,0.3514070006863418
0.625,0.5042016806722689
0.7283950617283951,0.6139329805996473
0.45588235294117646,0.2855020796197267
1.0,1.0
0.26666666666666666,0.11228070175438595
0.6,0.45
0.5051546391752577,0.33907640163818675
0.5204081632653061,0.3562525681413505
0.5446428571428571,0.38408340214698594
0.46774193548387094,0.29812123360510456
0.5967741935483871,0.44607363962202673
0.5833333333333334,0.4298245614035088
0.42857142857142855,0.2571428571428571
0.4666666666666667,0.29696969696969694
0.6236559139784946,0.479099907427188
0.5,0.37630208333333337
0.8888888888888888,0.8366013071895425
0.7230769230769231,0.6068681318681318
0.4,0.22857142857142856
0.5238095238095238,0.3601190476190476
0.45454545454545453,0.2935606060606061
0.8,0.711111111111111
0.6,0.45
0.8166666666666667,0.7342507645259939
0.6086956521739131,0.4606345475910693
0.7538461538461538,0.6612685560053981
0.6630434782608695,0.5287013356067065
0.5957446808510638,0.44482269503546096
0.5301204819277109,0.36732757802865
0.6436781609195402,0.5041395386222972
0.5925925925925926,0.4409991386735573
0.7,0.5764705882352941
0.7049180327868853,0.6218900675024108
0.6923076923076923,0.5664335664335665
0.5223880597014925,0.3585016095990635
0.5652173913043478,0.40821256038647347
0.7575757575757576,0.6530825496342737
0.625,0.4807692307692308
0.7222222222222222,0.6057347670250897
0.2777777777777778,0.12077294685990338
0.3918918918918919,0.22067698766727892
0.5675675675675675,0.4247622235238334
0.8333333333333334,0.7828282828282828
0.4482758620689655,0.277504105090312
0.7,0.5764705882352941
1.0,1.0
0.6282051282051282,0.4847567131031698
0.4722222222222222,0.31184486373165615
0.36923076923076925,0.19913569576490925
0.5,0.3333333333333333
0.5806451612903226,0.4265964450296248
0.8170731707317073,0.734817482403012
0.65625,0.5200471698113208
0.7272727272727273,0.6124401913875598
0.7333333333333333,0.6205128205128205
0.7435897435897436,0.6415284062342886
0.375,0.20454545454545453
0.2903225806451613,0.14516129032258066
0.5348837209302325,0.37279774489076817
1.0,1.0
0.8823529411764706,0.8272058823529411
0.7818181818181819,0.6860853432282003
0.5714285714285714,0.4155844155844156
0.18181818181818182,0.055944055944055944
0.5,0.3333333333333333
0.48214285714285715,0.31368330464716004
0.38961038961038963,0.21847311566937735
0.28846153846153844,0.1291618828932262
0.5396825396825397,0.37833415153002775
0.6481481481481481,0.5644596002652269
1.0,1.0
0.5694444444444444,0.4132251720747296
0.4864864864864865,0.31842751842751843
0.6538461538461539,0.516994633273703
0.6578947368421053,0.5221386800334169
1.0,1.0
